success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,generalMultiple,PROLIFIC_PID,SESSION_ID,batchId,participant_number,genuine_first,choose_pretender,total_points,pretend_instructions,nonpretend_instructions,view_history,rt,responses,question_order,correct,test_part,grid,click_log,final_grid_state,num_clicks,points,cheat,grid_number,replay_log,decision,genuine_player,cheat_player,cheater,noncheater
,instructions,7,122073,0.0-5.0-1.0,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":3493.39999999851}]",3493.89999999851,,,,,,,,,,,,,,,,,
,Battleships,8,151293,0.0-5.0-0.1,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,,,,,,non-pretend,"[['0', '0', '0', '0', 'B'], ['0', '0', '0', '0', 'B'], ['0', 'A', 'A', 'A', '0'], ['0', '0', '0', '0', '0'], ['0', '0', 'C', 'C', '0']]","{'i': [1, 2, 1, 2, 2, 2, 0, 0, 1, 0, 1, 3, 4, 4, 4, 4], 'j': [1, 2, 3, 3, 4, 1, 4, 3, 4, 1, 0, 4, 1, 3, 4, 2], 't': [2787.7999999970198, 3679.10000000149, 5051, 5788.10000000149, 7312.20000000298, 8123.29999999702, 10830.60000000149, 11487.29999999702, 12155.79999999702, 17157.89999999851, 18995.20000000298, 22608, 23881.5, 25130.10000000149, 26114.20000000298, 26832.39999999851], 'hit': ['0', 'A', '0', 'A', '0', 'A', 'B', '0', 'B', '0', '0', '0', '0', 'C', '0', 'C']}","[['unknown', 'sea', 'unknown', 'sea', 'ship'], ['sea', 'sea', 'unknown', 'sea', 'ship'], ['unknown', 'ship', 'ship', 'ship', 'sea'], ['unknown', 'unknown', 'unknown', 'unknown', 'sea'], ['unknown', 'sea', 'ship', 'ship', 'sea']]",16.0,9.0,0.0,3.0,,,,,,
,instructions,9,154231,0.0-5.0-1.1,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":2933.89999999851}]",2934.2999999970198,,,,,,,,,,,,,,,,,
,Battleships,10,193333,0.0-5.0-0.2,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,,,,,,non-pretend,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]","{'i': [3, 3, 1, 0, 1, 2, 2, 2, 1, 3, 0, 0, 1, 0, 4, 4, 4, 3, 2, 2], 'j': [0, 2, 4, 2, 1, 3, 4, 2, 3, 3, 4, 0, 0, 1, 0, 1, 3, 1, 1, 0], 't': [2840.10000000149, 3928.39999999851, 4996.79999999702, 5885.5, 7118.69999999553, 7967.60000000149, 9237.19999999553, 9982.19999999553, 10827, 11594.60000000149, 16628.60000000149, 19077.39999999851, 20964, 21704.5, 23093.39999999851, 24878.69999999553, 32373.79999999702, 35300.89999999851, 36190.10000000149, 36702.5], 'hit': ['0', '0', '0', '0', '0', 'A', '0', '0', '0', 'A', '0', 'C', '0', 'C', '0', '0', 'A', '0', 'B', 'B']}","[['ship', 'ship', 'sea', 'unknown', 'sea'], ['sea', 'sea', 'unknown', 'sea', 'sea'], ['ship', 'ship', 'sea', 'ship', 'sea'], ['sea', 'sea', 'sea', 'ship', 'unknown'], ['sea', 'sea', 'unknown', 'ship', 'unknown']]",20.0,5.0,0.0,1.0,,,,,,
,instructions,11,194464,0.0-5.0-1.2,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":1127.2999999970198}]",1127.7999999970198,,,,,,,,,,,,,,,,,
,Battleships,12,223134,0.0-5.0-0.3,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,,,,,,non-pretend,"[['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', 'B', 'B']]","{'i': [0, 2, 2, 4, 4, 4, 3, 2, 3, 3, 1, 0, 0, 0, 1], 'j': [0, 3, 1, 3, 4, 2, 2, 2, 1, 0, 0, 2, 3, 4, 3], 't': [2309.3000000044703, 4191.9000000059605, 5545.60000000149, 7015.4000000059605, 9410.20000000298, 10411.40000000596, 14417.10000000149, 16495.5, 17296.80000000447, 18161.80000000447, 22837.60000000149, 24172.90000000596, 24826.30000000447, 25559, 26260.10000000149], 'hit': ['0', '0', '0', 'B', 'B', '0', 'A', '0', 'A', 'A', '0', '0', 'C', '0', 'C']}","[['sea', 'unknown', 'sea', 'ship', 'sea'], ['sea', 'unknown', 'unknown', 'ship', 'unknown'], ['unknown', 'sea', 'sea', 'sea', 'unknown'], ['ship', 'ship', 'ship', 'unknown', 'unknown'], ['unknown', 'unknown', 'sea', 'ship', 'ship']]",15.0,10.0,0.0,7.0,,,,,,
,instructions,13,224767,0.0-5.0-1.3,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":1629}]",1629.5,,,,,,,,,,,,,,,,,
,Battleships,14,249413,0.0-5.0-0.4,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,,,,,,non-pretend,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['C', '0', '0', '0', 'A'], ['C', '0', 'B', '0', 'A'], ['0', '0', 'B', '0', 'A']]","{'i': [2, 1, 1, 3, 3, 4, 2, 4, 2, 1, 3, 3, 2, 1, 4], 'j': [1, 3, 2, 2, 3, 2, 2, 0, 0, 0, 0, 4, 4, 4, 4], 't': [1414.1000000014901, 2075, 2717.8000000044703, 3537, 5505, 6228.10000000149, 7173.39999999851, 10805.5, 12279.60000000149, 13405, 14309.5, 19690, 20474.70000000298, 21082.10000000149, 22247.39999999851], 'hit': ['0', '0', '0', 'B', '0', 'B', '0', '0', 'C', '0', 'C', 'A', 'A', '0', 'A']}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['sea', 'unknown', 'sea', 'sea', 'sea'], ['ship', 'sea', 'sea', 'unknown', 'ship'], ['ship', 'unknown', 'ship', 'sea', 'ship'], ['sea', 'unknown', 'ship', 'unknown', 'ship']]",15.0,10.0,0.0,5.0,,,,,,
,instructions,15,251210,0.0-5.0-1.4,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":1794.6999999955297}]",1795.0999999940395,,,,,,,,,,,,,,,,,
,instructions,16,281829,0.0-6.0-0.0,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":2137},{""page_index"":1,""viewing_time"":4373.70000000298},{""page_index"":2,""viewing_time"":7973.19999999553},{""page_index"":3,""viewing_time"":16132.39999999851}]",30616.70000000298,,,,,,,,,,,,,,,,,
,survey-multi-choice,17,287123,0.0-6.0-1.0,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,,5292.0,"{""Q0"":""... play the game as if the cross hints <b>were not there</b> so that I look like someone who <b>had no hints</b>""}",[0],1.0,multichoice_pretend,,,,,,,,,,,,,
,Battleships,18,309944,0.0-7.0,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,,,,,,,"[['0', '0', '0', '0'], ['0', '0', 'B', '0'], ['0', '0', 'B', '0'], ['A', 'A', '0', '0']]","{'i': [0, 0, 3, 3, 2, 3, 1, 1, 1, 2], 'j': [0, 3, 3, 0, 0, 1, 1, 2, 3, 2], 't': [6326.60000000149, 10217.90000000596, 11339.80000000447, 12613.30000000447, 13878.30000000447, 14895.60000000149, 16508.70000000298, 18479.10000000149, 19548.10000000149, 20428.90000000596], 'hit': ['0', '0', '0', 'A', '0', 'A', '0', 'B', '0', 'B']}","[['sea', 'unknown', 'unknown', 'sea'], ['unknown', 'sea', 'ship', 'sea'], ['sea', 'unknown', 'ship', 'unknown'], ['ship', 'ship', 'unknown', 'sea']]",10.0,6.0,1.0,,,,,,,
,instructions,19,322190,0.0-8.0,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":12243.10000000149}]",12244.30000000447,,,,,,,,,,,,,,,,,
,Battleships,20,346948,0.0-9.0-0.0,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,,,,,,pretend,"[['0', 'A', '0', '0', '0'], ['0', 'A', '0', 'B', 'B'], ['0', 'A', '0', '0', '0'], ['0', '0', 'C', '0', '0'], ['0', '0', 'C', '0', '0']]","{'i': [0, 0, 4, 4, 2, 2, 3, 1, 2, 3, 1, 0, 0, 3, 3, 4, 1, 1], 'j': [0, 4, 4, 0, 2, 4, 0, 2, 1, 1, 1, 2, 1, 3, 2, 2, 3, 4], 't': [1603.3999999985099, 2485.60000000149, 3334.7000000029802, 4351.79999999702, 5136.70000000298, 5965.89999999851, 7020, 8525.60000000149, 9550.5, 10335, 11669.29999999702, 16719, 17370, 19219.60000000149, 20555.5, 21120.60000000149, 21884.89999999851, 22361.39999999851], 'hit': ['0', '0', '0', '0', '0', '0', '0', '0', 'A', '0', 'A', '0', 'A', '0', 'C', 'C', 'B', 'B']}","[['sea', 'ship', 'sea', 'unknown', 'sea'], ['unknown', 'ship', 'sea', 'ship', 'ship'], ['unknown', 'ship', 'sea', 'unknown', 'sea'], ['sea', 'sea', 'ship', 'sea', 'unknown'], ['sea', 'unknown', 'ship', 'unknown', 'sea']]",18.0,7.0,1.0,8.0,,,,,,
,instructions,21,350761,0.0-9.0-1.0,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":3809.89999999851}]",3810.39999999851,,,,,,,,,,,,,,,,,
,Battleships,22,380250,0.0-9.0-0.1,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,,,,,,pretend,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', 'A'], ['0', 'B', 'B', '0', 'A'], ['0', '0', '0', '0', 'A'], ['C', 'C', '0', '0', '0']]","{'i': [0, 0, 0, 4, 4, 3, 4, 4, 3, 2, 1, 2, 2, 1, 2, 3, 0, 3, 2, 1], 'j': [0, 3, 4, 4, 0, 0, 1, 2, 2, 2, 2, 3, 1, 1, 0, 3, 2, 4, 4, 4], 't': [1033.7999999970198, 1805.7000000029802, 2494.89999999851, 3407.7000000029802, 5093.5, 5773.89999999851, 7299.39999999851, 8283.60000000149, 11495.79999999702, 13057.20000000298, 13801.89999999851, 15855.39999999851, 16668.29999999702, 19002.20000000298, 20120.10000000149, 21337.39999999851, 24679.60000000149, 25496.5, 26281.29999999702, 27093.89999999851], 'hit': ['0', '0', '0', '0', 'C', '0', 'C', '0', '0', 'B', '0', '0', 'B', '0', '0', '0', '0', 'A', 'A', 'A']}","[['sea', 'unknown', 'sea', 'sea', 'sea'], ['unknown', 'sea', 'sea', 'unknown', 'ship'], ['sea', 'ship', 'ship', 'sea', 'ship'], ['sea', 'unknown', 'sea', 'sea', 'ship'], ['ship', 'ship', 'sea', 'unknown', 'sea']]",20.0,5.0,1.0,0.0,,,,,,
,instructions,23,383573,0.0-9.0-1.1,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":3319.2000000029802}]",3319.60000000149,,,,,,,,,,,,,,,,,
,Battleships,24,412421,0.0-9.0-0.2,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,,,,,,pretend,"[['B', 'B', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', '0', '0'], ['0', '0', '0', 'C', 'C']]","{'i': [0, 1, 0, 0, 0, 4, 3, 4, 4, 4, 3, 2, 2, 3, 1, 2, 2], 'j': [0, 0, 1, 2, 4, 4, 4, 3, 2, 0, 0, 2, 3, 2, 2, 1, 0], 't': [1990.2000000029802, 3260.7000000029802, 4645.70000000298, 5567.20000000298, 7276, 9118.30000000447, 9935, 11888.20000000298, 14508, 16644.70000000298, 17758.90000000596, 18883.10000000149, 19708.70000000298, 21197.30000000447, 24441.10000000149, 25461.90000000596, 26458.10000000149], 'hit': ['B', '0', 'B', '0', '0', 'C', '0', 'C', '0', '0', '0', 'A', '0', '0', '0', 'A', 'A']}","[['ship', 'ship', 'sea', 'unknown', 'sea'], ['sea', 'unknown', 'sea', 'unknown', 'unknown'], ['ship', 'ship', 'ship', 'sea', 'unknown'], ['sea', 'unknown', 'sea', 'unknown', 'sea'], ['sea', 'unknown', 'sea', 'ship', 'ship']]",17.0,8.0,1.0,2.0,,,,,,
,instructions,25,413703,0.0-9.0-1.2,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":1278.2999999970198}]",1278.6999999955297,,,,,,,,,,,,,,,,,
,Battleships,26,431713,0.0-9.0-0.3,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,,,,,,pretend,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]","{'i': [0, 0, 0, 4, 4, 4, 4, 3, 2, 1, 1, 1, 2, 2, 3, 2, 2], 'j': [0, 1, 4, 4, 3, 2, 0, 0, 2, 2, 3, 4, 3, 4, 3, 1, 0], 't': [802.3000000044703, 1334.8000000044703, 2359.9000000059605, 3209.5, 3785.3000000044703, 5478.30000000447, 6583.9000000059605, 7633, 8226.10000000149, 9430.80000000447, 10615.60000000149, 11625.90000000596, 12459.5, 13309.30000000447, 14031.30000000447, 14760.5, 15609.90000000596], 'hit': ['C', 'C', '0', '0', 'A', '0', '0', '0', '0', '0', '0', '0', 'A', '0', 'A', 'B', 'B']}","[['ship', 'ship', 'unknown', 'unknown', 'sea'], ['unknown', 'unknown', 'sea', 'sea', 'sea'], ['ship', 'ship', 'sea', 'ship', 'sea'], ['sea', 'unknown', 'unknown', 'ship', 'unknown'], ['sea', 'unknown', 'sea', 'ship', 'sea']]",17.0,8.0,1.0,1.0,,,,,,
,instructions,27,432936,0.0-9.0-1.3,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":1217.8000000044703}]",1218.2000000029802,,,,,,,,,,,,,,,,,
,Battleships,28,450748,0.0-9.0-0.4,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,,,,,,pretend,"[['0', '0', '0', 'B', '0'], ['0', '0', '0', 'B', '0'], ['C', 'C', '0', '0', 'A'], ['0', '0', '0', '0', 'A'], ['0', '0', '0', '0', 'A']]","{'i': [0, 0, 4, 4, 3, 2, 4, 2, 3, 2, 1, 2, 2, 3, 0, 1, 0], 'j': [0, 4, 4, 3, 4, 4, 0, 2, 2, 3, 2, 1, 0, 0, 2, 3, 3], 't': [736, 1443, 2233.5, 2856.2999999970198, 3976.60000000149, 4793.19999999553, 5880.69999999553, 7261.79999999702, 7874.29999999702, 8609.79999999702, 9627.79999999702, 10496.69999999553, 11286, 12182.89999999851, 13279.39999999851, 14644.39999999851, 15392.89999999851], 'hit': ['0', '0', 'A', '0', 'A', 'A', '0', '0', '0', '0', '0', 'C', 'C', '0', '0', 'B', 'B']}","[['sea', 'unknown', 'sea', 'ship', 'sea'], ['unknown', 'unknown', 'sea', 'ship', 'unknown'], ['ship', 'ship', 'sea', 'sea', 'ship'], ['sea', 'unknown', 'sea', 'unknown', 'ship'], ['sea', 'unknown', 'unknown', 'sea', 'ship']]",17.0,8.0,1.0,6.0,,,,,,
,instructions,29,452126,0.0-9.0-1.4,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":1374.2000000029802}]",1374.7000000029802,,,,,,,,,,,,,,,,,
,instructions,30,459882,0.0-10.0,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":5885.70000000298},{""page_index"":1,""viewing_time"":1866.1000000014901}]",7752.10000000149,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,31,560012,0.0-11.0-0.0,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,,,,,1.0,judge,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', 'A'], ['0', 'B', 'B', '0', 'A'], ['0', '0', '0', '0', 'A'], ['C', 'C', '0', '0', '0']]",,,,,,0.0,"['left', 'right']",right,330.0,333.0,right,left
,instructions,32,562904,0.0-11.0-1.0,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":2886.3000000044703}]",2886.7000000029802,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,33,660631,0.0-11.0-0.1,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,,,,,0.0,judge,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]",,,,,,1.0,"['left', 'right']",right,334.0,337.0,left,right
,instructions,34,664704,0.0-11.0-1.1,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":4070}]",4070.89999999851,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,35,722151,0.0-11.0-0.2,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,,,,,1.0,judge,"[['B', 'B', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', '0', '0'], ['0', '0', '0', 'C', 'C']]",,,,,,2.0,"['left', 'right']",left,326.0,337.0,left,right
,instructions,36,725125,0.0-11.0-1.2,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":2970.60000000149}]",2971.60000000149,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,37,786427,0.0-11.0-0.3,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,,,,,0.0,judge,"[['0', '0', '0', '0', 'B'], ['A', 'A', 'A', '0', 'B'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0']]",,,,,,4.0,"['left', 'right', 'left']",right,330.0,333.0,left,right
,instructions,38,788114,0.0-11.0-1.3,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":1684.2000000029802}]",1684.7000000029802,,,,,,,,,,,,,,,,,
,Battleships_replay_2players,39,828763,0.0-11.0-0.4,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,,,,,1.0,judge,"[['0', '0', '0', '0', 'B'], ['0', '0', '0', '0', 'B'], ['0', 'A', 'A', 'A', '0'], ['0', '0', '0', '0', '0'], ['0', '0', 'C', 'C', '0']]",,,,,,3.0,"['left', 'right']",right,331.0,328.0,right,left
,instructions,40,829916,0.0-11.0-1.4,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":1150.8999999985099}]",1151.3000000044703,,,,,,,,,,,,,,,,,
,survey-text,41,858267,0.0-12.0,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,,28346.40000000596,"{""debrief"":""My strategy for pretending I didn't have any hints was thinking too much! I noticed those with hints ended up taking longer. ""}",,,,,,,,,,,,,,,,
,survey-text,42,879939,0.0-13.0,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,,21668.10000000149,"{""worker_comments"":""This was fun! I think it's interesting how people overthink the no hints.""}",,,,,,,,,,,,,,,,
,instructions,43,886743,0.0-14.0,61814837a8ff57d06daa2c8c,,6154c002d34228fc7357c6ef,6182caef316172232d8a5cbb,3016,346,True,False,71,1,1,"[{""page_index"":0,""viewing_time"":6801.69999999553}]",6802.0999999940395,,,,,,,,,,,,,,,,,
1.0,fullscreen,0,5327,0.0-0.0,61814837a8ff57d06daa2c8c,,6127841e4e0c7416a3333c2b,6182caf0acfc3f68426d3eff,3016,347,False,False,62,1,1,,,,,,,,,,,,,,,,,,,
,instructions,1,46891,0.0-1.0-0.0,61814837a8ff57d06daa2c8c,,6127841e4e0c7416a3333c2b,6182caf0acfc3f68426d3eff,3016,347,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":7588.409999996657},{""page_index"":1,""viewing_time"":3594.790000002831},{""page_index"":2,""viewing_time"":15756.775000016205},{""page_index"":3,""viewing_time"":14621.659999975236}]",41562.529999995604,,,,,,,,,,,,,,,,,
,survey-multi-choice,2,51359,0.0-1.0-1.0,61814837a8ff57d06daa2c8c,,6127841e4e0c7416a3333c2b,6182caf0acfc3f68426d3eff,3016,347,False,False,62,1,1,,4465.849999978673,"{""Q0"":""... sink all ships with as <b>few clicks</b> as possible""}",[0],1.0,multichoice_nonpretend,,,,,,,,,,,,,
,instructions,3,54594,0.0-2.0,61814837a8ff57d06daa2c8c,,6127841e4e0c7416a3333c2b,6182caf0acfc3f68426d3eff,3016,347,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":3233.334999997169}]",3233.6099999956787,,,,,,,,,,,,,,,,,
,Battleships,4,71658,0.0-3.0,61814837a8ff57d06daa2c8c,,6127841e4e0c7416a3333c2b,6182caf0acfc3f68426d3eff,3016,347,False,False,62,1,1,,,,,,,"[['0', '0', '0', '0'], ['A', '0', 'B', 'B'], ['A', '0', '0', '0'], ['0', '0', '0', '0']]","{'i': [2, 2, 3, 1, 0, 0, 1, 1], 'j': [0, 1, 0, 0, 0, 3, 2, 3], 't': [1639.2650000052527, 4401.1500000196975, 5548.225000005914, 7244.544999994105, 10065.21500000963, 12617.490000004182, 13602.745000011055, 14948.78500001505], 'hit': ['A', '0', '0', 'A', '0', '0', 'B', 'B']}","[['sea', 'unknown', 'unknown', 'sea'], ['ship', 'unknown', 'ship', 'ship'], ['ship', 'sea', 'unknown', 'unknown'], ['sea', 'unknown', 'unknown', 'unknown']]",8.0,8.0,0.0,,,,,,,
,instructions,5,112740,0.0-4.0-0.0,61814837a8ff57d06daa2c8c,,6127841e4e0c7416a3333c2b,6182caf0acfc3f68426d3eff,3016,347,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":6729.43999999552},{""page_index"":1,""viewing_time"":10176.0850000137},{""page_index"":2,""viewing_time"":8559.795000008307},{""page_index"":3,""viewing_time"":15616.274999978486}]",41081.910000008065,,,,,,,,,,,,,,,,,
,survey-multi-choice,6,119948,0.0-4.0-1.0,61814837a8ff57d06daa2c8c,,6127841e4e0c7416a3333c2b,6182caf0acfc3f68426d3eff,3016,347,False,False,62,1,1,,7206.174999999348,"{""Q0"":""... play the game as if the cross hints <b>were not there</b> so that I look like someone who <b>had no hints</b>""}",[0],1.0,multichoice_pretend,,,,,,,,,,,,,
,Battleships,7,140250,0.0-5.0,61814837a8ff57d06daa2c8c,,6127841e4e0c7416a3333c2b,6182caf0acfc3f68426d3eff,3016,347,False,False,62,1,1,,,,,,,"[['0', '0', '0', '0'], ['0', '0', 'B', '0'], ['0', '0', 'B', '0'], ['A', 'A', '0', '0']]","{'i': [0, 3, 2, 3, 3, 0, 1, 2], 'j': [3, 0, 0, 1, 2, 0, 2, 2], 't': [5461.589999991702, 7872.139999992214, 9609.729999996489, 11059.269999997923, 12812.884999992093, 14846.625000005588, 17265.47000001301, 18210.820000007516], 'hit': ['0', 'A', '0', 'A', '0', '0', 'B', 'B']}","[['sea', 'unknown', 'unknown', 'sea'], ['unknown', 'unknown', 'ship', 'unknown'], ['sea', 'unknown', 'ship', 'unknown'], ['ship', 'ship', 'sea', 'unknown']]",8.0,8.0,1.0,,,,,,,
,instructions,8,152495,0.0-6.0,61814837a8ff57d06daa2c8c,,6127841e4e0c7416a3333c2b,6182caf0acfc3f68426d3eff,3016,347,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":12245.309999998426}]",12245.61499999254,,,,,,,,,,,,,,,,,
,Battleships,9,184879,0.0-7.0-0.0,61814837a8ff57d06daa2c8c,,6127841e4e0c7416a3333c2b,6182caf0acfc3f68426d3eff,3016,347,False,False,62,1,1,,,,,,pretend,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['C', '0', '0', '0', 'A'], ['C', '0', 'B', '0', 'A'], ['0', '0', 'B', '0', 'A']]","{'i': [4, 0, 1, 2, 3, 0, 4, 4, 3, 2, 2, 3, 4], 'j': [0, 4, 1, 0, 0, 0, 4, 3, 4, 2, 4, 2, 2], 't': [1786.870000010822, 3482.560000004014, 5236.975000007078, 7823.150000011083, 8975.964999990538, 11980.804999999236, 15238.779999985127, 16199.59000000381, 17730.925000010757, 21573.615000001155, 22782.145000004675, 26097.75499999523, 28499.810000008438], 'hit': ['0', '0', '0', 'C', 'C', '0', 'A', '0', 'A', '0', 'A', 'B', 'B']}","[['sea', 'unknown', 'unknown', 'unknown', 'sea'], ['unknown', 'sea', 'unknown', 'unknown', 'unknown'], ['ship', 'unknown', 'sea', 'unknown', 'ship'], ['ship', 'unknown', 'ship', 'unknown', 'ship'], ['sea', 'unknown', 'ship', 'sea', 'ship']]",13.0,12.0,1.0,5.0,,,,,,
,instructions,10,208495,0.0-7.0-1.0,61814837a8ff57d06daa2c8c,,6127841e4e0c7416a3333c2b,6182caf0acfc3f68426d3eff,3016,347,False,False,62,1,1,"[{""page_index"":0,""viewing_time"":23612.559999979567}]",23612.854999984847,,,,,,,,,,,,,,,,,
